480,89,SN12524B,0.8
412,1,HA040240,0.0
412,2,HA040276,1.4
412,3,HA040078,5.2
412,4,HA040082,1.0
412,5,HA040023,2.0
412,6,HA040471,2.1
412,7,HA040005,2.0
412,8,HA030477,2.1
412,9,HA030484,0.6
412,10,HA030486,0.5
412,11,HA030491,0.8
412,12,HA030493,0.4
412,13,HA030494,0.3
412,14,SN121035,0.4
412,15,SN120827,0.4
412,16,SN120829,0.3
412,17,SN120730,0.8
412,18,SN120726,0.4
412,19,SNA09185,0.3
412,20,SN120665,0.4
412,21,SN120659,0.4
412,22,SN120653,1.4
412,23,HA120642,0.3
412,24,SN120635,0.4
412,25,HA120633,0.2
412,26,SN120627,0.2
412,27,SN120622,0.4
412,28,HAA13582,0.5
412,29,SN121022,0.6
412,30,SN120519,0.4
412,31,SN120519,0.0010
412,32,SN120526,0.5
412,33,SN121031,0.3
412,34,HAA13583,0.0
412,35,SNA09464,0.1
412,36,HA120626,0.3
412,37,HA120630,0.3
412,38,HA120638,0.2
412,39,HA120641,0.4
412,40,SN120652,0.4
412,41,SN12658B,0.0
412,42,SN120664,0.3
412,43,SN120710,0.4
412,44,SN120729,0.4
412,45,SN120844,0.7
412,46,SN121034,0.4
412,47,SN121033,0.3
412,48,HA030495,0.3
412,49,HA030492,0.3
412,50,HA030490,0.5
412,51,HA030485,0.8
412,52,HA030483,0.5
412,53,HA030478,0.6
412,54,HA040006,2.1
412,55,HA040014,1.6
412,56,HA040024,1.1
412,57,HA040083,1.6
412,58,HA040109,3.0
412,59,HA040277,4.3
412,60,HA040240,3.4
437,1,HAA13582,0.0
437,2,SN120553,0.3
437,3,SN121022,0.3
437,4,SN120518,0.4
437,5,SN120516,0.4
437,6,SN120503,0.5
437,7,SN12493A,0.3
437,8,HA120483,0.5
437,9,HA121024,0.8
437,10,SN121027,0.5
437,11,SN120841,0.8
437,12,SN120842,0.3
437,13,SN120843,0.5
437,14,HA080031,1.3
437,15,HA080029,0.4
437,16,HA080019,1.8
437,17,HA080057,0.8
437,18,HA080057,0.0010
437,19,HA080020,1.0
437,20,HA080023,0.6
437,21,HA080030,1.4
437,22,HA122972,1.2
437,23,SN120838,0.5
437,24,SN120839,0.4
437,25,SN120840,0.3
437,26,SN121026,0.8
437,27,SN121025,0.3
437,28,HA120481,0.6
437,29,HA120482,0.2
437,30,SN120494,0.5
437,31,SN120495,0.2
437,32,SNA09017,0.3
437,33,SN120515,0.2
437,34,SN120519,0.5
437,35,SNA09341,0.0
438,1,HAA13582,0.0
438,2,SN120553,0.3
438,3,SN121022,0.3
438,4,SN120518,0.4
438,5,SN120516,0.4
438,6,SN120503,0.5
438,7,SN12493A,0.3
438,8,HA120483,0.5
438,9,HA121024,0.8
438,10,SN121027,0.5
438,11,SN120841,0.8
438,12,SN120842,0.3
438,13,SN120843,0.5
438,14,HA080031,1.3
438,15,HA080043,1.7
438,16,HA080103,1.7
438,17,HA080115,0.6
438,18,HA080121,1.4
438,19,HA080135,1.6
438,20,HA080093,2.4
438,21,HA080052,5.5
438,22,HA080069,1.3
438,23,HA080075,1.4
438,24,HA080090,2.8
438,25,HA080091,0.1
438,26,HA080074,3.1
438,27,HA080092,2.8
438,28,HA080134,2.3
438,29,HA080120,1.6
438,30,HA080101,1.5
438,31,HA080051,3.1
438,32,HA080068,1.3
438,33,HA080102,3.6
438,34,HA080044,1.7
438,35,HA080030,1.7
438,36,HA122972,1.2
438,37,SN120838,0.5
438,38,SN120839,0.4
438,39,SN120840,0.3
438,40,SN121026,0.8
438,41,SN121025,0.3
438,42,HA120481,0.6
438,43,HA120482,0.2
438,44,SN120494,0.5
438,45,SN120495,0.2
438,46,SNA09017,0.3
438,47,SN120515,0.2
438,48,SN120519,0.5
438,49,SNA09341,0.0
327,1,HAA13579,0.0
327,2,SN120635,0.5
327,3,SNA13767,0.3
327,4,SNA13768,0.2
327,5,HA120625,0.0
327,6,SNA09343,0.0
327,7,SN120553,0.0
327,8,SN120527,0.2
327,9,SNA40401,0.2
327,10,SN120913,0.2
327,11,SN120539,0.5
327,12,SN120537,0.4
327,13,SN120409,0.3
327,14,SN120413,0.4
327,15,SN120279,0.3
327,16,SN12272A,0.3
327,17,SN120284,0.3
327,18,SN120289,0.4
327,19,SN120159,0.3
327,20,SN120157,0.3
327,21,SN120153,0.3
327,22,SN120150,0.2
327,23,SN120163,1.1
327,24,HAA13651,0.3
327,25,SNA19780,0.3
327,26,HAA13381,0.4
327,27,SN120147,0.3
327,28,SN120145,0.2
327,29,SN120140,0.3
327,30,SN120136,0.2
327,31,SN120134,0.2
327,32,SNA19777,0.2
327,33,SN120128,0.5
327,34,SN120120,0.3
327,35,SN120118,0.3
327,36,SN120117,0.2
327,37,SN120114,0.3
327,38,SN120113,0.5
327,39,SN120098,0.5
327,40,SN120233,0.4
327,41,SN120231,0.3
327,42,SN120225,0.3
327,43,SN120221,0.4
327,44,SNA19482,1.1
327,45,SNA19482,0.0010
327,46,SN120979,0.2
327,47,SN120084,0.2
327,48,SN120222,0.2
327,49,SN120223,0.3
327,50,SN120224,0.3
327,51,SN120228,0.086
327,52,SN120232,0.4
327,53,SN120097,0.5
327,54,SN120112,0.6
327,55,SN120111,0.3
327,56,SN120115,0.3
327,57,SN120119,0.3
327,58,SN120121,0.3
327,59,SN120127,0.3
327,60,SN120134,0.3
327,61,HAA13668,0.2
327,62,SN120131,0.3
327,63,SN120139,0.4
327,64,SN120137,0.1
327,65,SN120144,0.1
327,66,SN120146,0.2
327,67,SN12151A,0.2
327,68,SN120163,1.5
327,69,HAA13651,0.3
327,70,SN120161,0.3
327,71,HA120154,0.4
327,72,SN120158,0.2
327,73,SN120287,0.2
327,74,SN120300,0.4
327,75,SN120285,0.4
327,76,SN12275A,0.2
